📺央视频道,#genre#
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CETV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
CGTN英语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225604/index.m3u8
CGTN西语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226431/index.m3u8
CGTN俄语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226543/index.m3u8
CGTN法语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226520/index.m3u8
CGTN阿语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226517/index.m3u8
CGTN纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225602/index.m3u8
CCTV5+,http://39.134.67.108/PLTV/88888888/224/3221225507/1.m3u8
CCTV16,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8
CCTV6,http://39.134.67.108/PLTV/88888888/224/3221225814/1.m3u8
CCTV5,http://39.134.67.108/PLTV/88888888/224/3221225818/1.m3u8
CCTV1,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8
CCTV3,http://39.134.67.108/PLTV/88888888/224/3221225799/1.m3u8
CCTV8,http://39.134.67.108/PLTV/88888888/224/3221225795/1.m3u8
CCTV17,http://39.134.67.108/PLTV/88888888/224/3221225708/1.m3u8
CCTV10,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8
CCTV9,http://39.134.67.108/PLTV/88888888/224/3221225676/1.m3u8
CCTV14,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8
CCTV7,http://39.134.67.108/PLTV/88888888/224/3221225671/1.m3u8
CCTV12,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8
CCTV2,http://39.134.67.108/PLTV/88888888/224/3221225599/1.m3u8
CCTV15,http://39.134.67.108/PLTV/88888888/224/3221225513/1.m3u8
CCTV11,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8
CCTV13,http://39.134.67.108/PLTV/88888888/224/3221225812/1.m3u8
CCTV4,http://39.134.67.108/PLTV/88888888/224/3221225797/1.m3u8
CETV4,http://39.134.67.108/PLTV/88888888/224/3221225750/1.m3u8
CETV1,http://39.134.67.108/PLTV/88888888/224/3221225563/1.m3u8
CGTN英语,http://39.134.67.108/PLTV/88888888/224/3221225510/1.m3u8
CGTN纪录,http://39.134.67.108/PLTV/88888888/224/3221225509/1.m3u8
卫视,#genre#
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226467/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226582/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226585/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
黑龙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225994/1.m3u8
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225931/1.m3u8
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8
北京卫视,http://39.134.65.179/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.173/PLTV/88888888/224/3221225678/1.m3u8
山东卫视,http://39.134.65.141/PLTV/88888888/224/3221225952/1.m3u8
江苏卫视,http://39.134.65.175/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.181/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.183/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.173/PLTV/88888888/224/3221225503/1.m3u8
东方卫视,http://39.134.65.179/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.173/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.175/PLTV/88888888/224/3221225672/1.m3u8
浙江卫视,http://39.134.65.162/PLTV/88888888/224/3221225514/1.m3u8
浙江卫视,http://39.134.65.175/PLTV/88888888/224/3221225514/1.m3u8
浙江卫视,http://39.134.65.179/PLTV/88888888/224/3221225514/1.m3u8
浙江卫视,http://39.134.65.173/PLTV/88888888/224/3221225514/1.m3u8
湖北卫视,http://39.134.65.162/PLTV/88888888/224/3221225569/1.m3u8
湖南卫视,http://39.134.65.181/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.173/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.183/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.175/PLTV/88888888/224/3221225506/1.m3u8
贵州卫视,http://39.134.65.149/PLTV/88888888/224/3221225974/1.m3u8
精品,#genre#
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
纪实人文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
哒啵赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
咪咕体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
睛彩竞技,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
睛彩篮球,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
睛彩篮球,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
睛彩竞技,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
睛彩青少,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
金鹰卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
优漫卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
纪实科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
睛彩竞技,http://39.134.67.108/PLTV/88888888/224/3221225897/1.m3u8
